Juicio_ID,Ano,Decada,Siglo,Juzgado,Muertos,Fuente_ID,Lugar_ID
2303,1596,1590,1500,1,1,37,B29
2304,1596,1590,1500,1,1,37,B29
2305,1596,1590,1500,1,0,38,SWI34
2306,1596,1590,1500,1,0,38,SWI34
2307,1596,1590,1500,1,0,38,SWI34
2308,1596,1590,1500,1,0,38,SWI34
2309,1596,1590,1500,1,0,38,SWI38
2310,1596,1590,1500,1,0,38,SWI39
2311,1596,1590,1500,1,0,38,SWI42
2312,1596,1590,1500,2,2,35,G44
2313,1596,1590,1500,1,NA,35,G45
2314,1596,1590,1500,1,1,18,B54
2315,1596,1590,1500,1,1,40,UK54
2316,1596,1590,1500,1,1,40,UK56
2317,1596,1590,1500,5,5,35,G58
2318,1596,1590,1500,1,1,18,B79
2319,1596,1590,1500,1,0,47,NE84
2320,1596,1590,1500,1,1,18,B88
2321,1596,1590,1500,1,NA,18,B89
2322,1596,1590,1500,3,NA,35,G117
2323,1596,1590,1500,1,0,35,G124
2324,1596,1590,1500,1,0,25,UK128
2325,1596,1590,1500,1,0,25,UK136
2326,1596,1590,1500,1,1,37,FR139
2327,1596,1590,1500,1,1,37,FR139
2328,1596,1590,1500,1,1,37,FR139
2329,1596,1590,1500,1,1,37,FR139
2330,1596,1590,1500,1,1,37,FR139
2331,1596,1590,1500,1,1,37,FR141
2332,1596,1590,1500,1,1,37,FR141
2333,1596,1590,1500,1,1,37,FR141
2334,1596,1590,1500,1,1,37,FR141
2335,1596,1590,1500,1,1,37,FR141
2336,1596,1590,1500,1,1,37,FR141
2337,1596,1590,1500,1,1,37,FR143
2338,1596,1590,1500,1,1,37,FR145
2339,1596,1590,1500,1,1,37,FR145
2340,1596,1590,1500,1,1,37,FR146
2341,1596,1590,1500,1,1,37,FR146
2342,1596,1590,1500,1,1,37,FR146
2343,1596,1590,1500,1,1,37,FR146
2344,1596,1590,1500,1,1,37,FR146
2345,1596,1590,1500,1,1,37,FR146
2346,1596,1590,1500,1,1,25,UK147
2347,1596,1590,1500,1,0,25,UK147
2348,1596,1590,1500,1,0,25,UK147
2349,1596,1590,1500,1,NA,42,G148
2350,1596,1590,1500,1,0,25,UK149
2351,1596,1590,1500,1,0,25,UK161
2352,1596,1590,1500,43,42,21,G198
2353,1596,1590,1500,1,1,35,G200
2354,1596,1590,1500,1,1,35,G204
2355,1596,1590,1500,36,36,35,G206
2356,1596,1590,1500,13,13,35,G210
2357,1596,1590,1500,1,1,16,G247
2358,1596,1590,1500,3,NA,16,G275
2359,1596,1590,1500,1,NA,16,G308
2360,1596,1590,1500,1,NA,16,G310
2361,1596,1590,1500,1,NA,16,G316
2362,1596,1590,1500,1,NA,39,G433
2363,1596,1590,1500,1,NA,39,G435
2364,1596,1590,1500,1,NA,39,G435
2365,1596,1590,1500,1,NA,39,G435
2366,1596,1590,1500,1,NA,39,G438
2367,1596,1590,1500,1,NA,39,G438
2368,1596,1590,1500,1,NA,39,G438
2369,1596,1590,1500,1,NA,39,G438
2370,1596,1590,1500,1,NA,39,G438
2371,1596,1590,1500,1,NA,39,G438
2372,1596,1590,1500,1,NA,39,G438
2373,1596,1590,1500,1,NA,39,G438
2374,1596,1590,1500,1,NA,39,G438
2375,1596,1590,1500,1,NA,39,G438
2376,1596,1590,1500,1,NA,39,G441
2377,1596,1590,1500,1,NA,39,G441
2378,1596,1590,1500,1,NA,39,G441
2379,1596,1590,1500,1,NA,39,G444
2380,1596,1590,1500,1,NA,39,G444
2381,1596,1590,1500,1,NA,39,G444
2382,1596,1590,1500,1,NA,39,G452
2383,1596,1590,1500,1,NA,39,G452
2384,1596,1590,1500,16,NA,39,G455
2385,1596,1590,1500,1,NA,39,G463
2386,1596,1590,1500,1,NA,39,G474
2387,1596,1590,1500,1,NA,39,G474
2388,1596,1590,1500,10,2,20,G497
2389,1596,1590,1500,15,14,20,G498
2390,1597,1590,1500,1,NA,35,SWI1
2391,1597,1590,1500,1,0,38,SWI19
2392,1597,1590,1500,1,0,38,SWI19
2393,1597,1590,1500,1,0,38,SWI19
2394,1597,1590,1500,1,0,19,FR21
2395,1597,1590,1500,1,1,37,B31
2396,1597,1590,1500,1,1,37,B31
2397,1597,1590,1500,1,1,37,B35
2398,1597,1590,1500,6,4,35,G42
2399,1597,1590,1500,1,1,37,B42
2400,1597,1590,1500,1,0,38,SWI42
2401,1597,1590,1500,1,0,38,SWI42
2402,1597,1590,1500,1,1,37,B43
2403,1597,1590,1500,1,1,18,B51
2404,1597,1590,1500,1,NA,40,UK53
2405,1597,1590,1500,1,NA,40,UK54
2406,1597,1590,1500,1,1,35,G58
2407,1597,1590,1500,1,1,18,B60
2408,1597,1590,1500,1,1,35,G62
2409,1597,1590,1500,1,0,24,NE66
2410,1597,1590,1500,1,0,35,G66
2411,1597,1590,1500,1,1,18,B76
2412,1597,1590,1500,1,1,19,FR76
2413,1597,1590,1500,13,NA,40,UK78
2414,1597,1590,1500,1,0,18,B79
2415,1597,1590,1500,1,0,18,B83
2416,1597,1590,1500,1,NA,40,UK83
2417,1597,1590,1500,1,NA,40,UK83
2418,1597,1590,1500,1,1,18,B89
2419,1597,1590,1500,1,0,47,NE91
2420,1597,1590,1500,1,0,47,NE111
2421,1597,1590,1500,1,NA,40,UK112
2422,1597,1590,1500,1,1,25,UK118
2423,1597,1590,1500,1,1,25,UK118
2424,1597,1590,1500,1,1,25,UK118
2425,1597,1590,1500,1,0,25,UK118
2426,1597,1590,1500,1,0,25,UK118
2427,1597,1590,1500,1,0,25,UK118
2428,1597,1590,1500,1,0,25,UK118
2429,1597,1590,1500,1,0,25,UK118
2430,1597,1590,1500,1,0,25,UK118
2431,1597,1590,1500,1,0,25,UK118
2432,1597,1590,1500,1,1,25,UK118
2433,1597,1590,1500,1,0,25,UK118
2434,1597,1590,1500,1,NA,25,UK118
2435,1597,1590,1500,1,0,25,UK118
2436,1597,1590,1500,1,0,25,UK118
2437,1597,1590,1500,1,0,25,UK118
2438,1597,1590,1500,1,0,25,UK118
2439,1597,1590,1500,1,1,25,UK118
2440,1597,1590,1500,1,NA,25,UK118
2441,1597,1590,1500,1,0,25,UK118
2442,1597,1590,1500,1,1,25,UK118
2443,1597,1590,1500,1,0,25,UK118
2444,1597,1590,1500,1,0,25,UK118
2445,1597,1590,1500,1,0,25,UK118
2446,1597,1590,1500,1,0,25,UK118
2447,1597,1590,1500,1,0,25,UK118
2448,1597,1590,1500,1,0,25,UK118
2449,1597,1590,1500,1,1,25,UK118
2450,1597,1590,1500,1,1,25,UK118
2451,1597,1590,1500,1,1,25,UK118
2452,1597,1590,1500,1,0,25,UK118
2453,1597,1590,1500,1,0,25,UK118
2454,1597,1590,1500,1,1,25,UK118
2455,1597,1590,1500,1,0,25,UK118
2456,1597,1590,1500,1,1,25,UK118
2457,1597,1590,1500,1,0,25,UK118
2458,1597,1590,1500,1,1,25,UK118
2459,1597,1590,1500,1,1,25,UK118
2460,1597,1590,1500,1,1,25,UK118
2461,1597,1590,1500,1,0,25,UK118
2462,1597,1590,1500,1,1,25,UK118
2463,1597,1590,1500,1,1,25,UK118
2464,1597,1590,1500,1,0,25,UK118
2465,1597,1590,1500,1,0,25,UK118
2466,1597,1590,1500,1,0,25,UK118
2467,1597,1590,1500,1,0,25,UK118
2468,1597,1590,1500,1,0,25,UK118
2469,1597,1590,1500,1,0,25,UK118
2470,1597,1590,1500,1,0,25,UK118
2471,1597,1590,1500,1,0,25,UK118
2472,1597,1590,1500,1,0,25,UK118
2473,1597,1590,1500,1,0,25,UK118
2474,1597,1590,1500,1,0,25,UK118
2475,1597,1590,1500,1,0,25,UK118
2476,1597,1590,1500,1,0,25,UK118
2477,1597,1590,1500,1,0,25,UK118
2478,1597,1590,1500,1,0,25,UK118
2479,1597,1590,1500,1,1,25,UK118
2480,1597,1590,1500,1,0,25,UK118
2481,1597,1590,1500,1,0,25,UK118
2482,1597,1590,1500,1,0,25,UK118
2483,1597,1590,1500,1,0,25,UK118
2484,1597,1590,1500,1,1,25,UK118
2485,1597,1590,1500,1,1,25,UK118
2486,1597,1590,1500,1,1,25,UK118
2487,1597,1590,1500,1,1,25,UK118
2488,1597,1590,1500,1,0,25,UK118
2489,1597,1590,1500,1,0,25,UK118
2490,1597,1590,1500,1,1,35,G118
2491,1597,1590,1500,1,NA,35,G120
2492,1597,1590,1500,1,1,25,UK136
2493,1597,1590,1500,1,1,25,UK136
2494,1597,1590,1500,1,1,25,UK136
2495,1597,1590,1500,1,0,25,UK136
2496,1597,1590,1500,1,0,25,UK136
2497,1597,1590,1500,1,NA,25,UK138
2498,1597,1590,1500,1,NA,25,UK138
2499,1597,1590,1500,1,NA,25,UK138
2500,1597,1590,1500,1,NA,25,UK138
2501,1597,1590,1500,1,NA,25,UK138
2502,1597,1590,1500,1,NA,25,UK138
2503,1597,1590,1500,1,NA,25,UK138
2504,1597,1590,1500,1,NA,25,UK138
2505,1597,1590,1500,1,NA,25,UK138
2506,1597,1590,1500,1,NA,25,UK138
2507,1597,1590,1500,1,0,25,UK138
2508,1597,1590,1500,1,NA,25,UK138
2509,1597,1590,1500,1,0,25,UK138
2510,1597,1590,1500,1,0,25,UK138
2511,1597,1590,1500,1,0,25,UK138
2512,1597,1590,1500,1,0,25,UK138
2513,1597,1590,1500,1,0,25,UK138
2514,1597,1590,1500,1,0,25,UK138
2515,1597,1590,1500,1,0,25,UK138
2516,1597,1590,1500,1,NA,25,UK138
2517,1597,1590,1500,1,0,25,UK138
2518,1597,1590,1500,1,0,25,UK138
2519,1597,1590,1500,1,0,25,UK138
2520,1597,1590,1500,1,0,25,UK138
2521,1597,1590,1500,1,0,25,UK138
2522,1597,1590,1500,1,1,37,FR139
2523,1597,1590,1500,1,1,37,FR139
2524,1597,1590,1500,1,1,37,FR139
2525,1597,1590,1500,1,1,37,FR141
2526,1597,1590,1500,1,1,37,FR143
2527,1597,1590,1500,1,1,37,FR143
2528,1597,1590,1500,1,1,37,FR143
2529,1597,1590,1500,1,1,37,FR143
2530,1597,1590,1500,1,1,37,FR143
2531,1597,1590,1500,1,1,37,FR143
2532,1597,1590,1500,3,NA,25,UK147
2533,1597,1590,1500,3,NA,25,UK147
2534,1597,1590,1500,3,NA,25,UK147
2535,1597,1590,1500,3,NA,25,UK147
2536,1597,1590,1500,3,NA,25,UK147
2537,1597,1590,1500,1,NA,25,UK147
2538,1597,1590,1500,3,NA,25,UK147
2539,1597,1590,1500,1,0,25,UK161
2540,1597,1590,1500,2,1,21,G198
2541,1597,1590,1500,1,NA,16,G224
2542,1597,1590,1500,1,NA,16,G224
2543,1597,1590,1500,1,NA,16,G244
2544,1597,1590,1500,1,1,16,G244
2545,1597,1590,1500,1,NA,16,G256
2546,1597,1590,1500,2,NA,16,G292
2547,1597,1590,1500,1,NA,16,G355
2548,1597,1590,1500,1,NA,16,G363
2549,1597,1590,1500,1,NA,39,G435
2550,1597,1590,1500,1,NA,39,G435
2551,1597,1590,1500,1,NA,39,G435
2552,1597,1590,1500,1,NA,39,G435
2553,1597,1590,1500,1,NA,39,G435
2554,1597,1590,1500,1,NA,39,G435
2555,1597,1590,1500,1,NA,39,G435
2556,1597,1590,1500,1,NA,39,G435
2557,1597,1590,1500,1,NA,39,G435
2558,1597,1590,1500,1,NA,39,G435
2559,1597,1590,1500,1,NA,39,G435
2560,1597,1590,1500,1,NA,39,G435
2561,1597,1590,1500,1,NA,39,G435
2562,1597,1590,1500,1,NA,39,G435
2563,1597,1590,1500,1,NA,39,G435
2564,1597,1590,1500,1,NA,39,G435
2565,1597,1590,1500,1,NA,39,G435
2566,1597,1590,1500,1,NA,39,G435
2567,1597,1590,1500,1,NA,39,G435
2568,1597,1590,1500,1,NA,39,G435
2569,1597,1590,1500,1,NA,39,G435
2570,1597,1590,1500,1,NA,39,G435
2571,1597,1590,1500,1,NA,39,G436
2572,1597,1590,1500,1,NA,39,G436
2573,1597,1590,1500,1,NA,39,G436
2574,1597,1590,1500,1,NA,39,G436
2575,1597,1590,1500,1,NA,39,G436
2576,1597,1590,1500,1,NA,39,G436
2577,1597,1590,1500,1,NA,39,G436
2578,1597,1590,1500,1,NA,39,G444
2579,1597,1590,1500,1,NA,39,G444
2580,1597,1590,1500,1,NA,39,G444
2581,1597,1590,1500,1,NA,39,G444
2582,1597,1590,1500,1,NA,39,G444
2583,1597,1590,1500,4,NA,39,G452
2584,1597,1590,1500,1,NA,39,G467
2585,1597,1590,1500,1,NA,39,G467
2586,1597,1590,1500,1,NA,39,G467
2587,1597,1590,1500,1,NA,39,G467
2588,1597,1590,1500,1,NA,39,G474
2589,1597,1590,1500,1,NA,39,G474
2590,1597,1590,1500,1,NA,39,G474
2591,1597,1590,1500,1,NA,39,G474
2592,1597,1590,1500,2,0,20,G494
2593,1597,1590,1500,1,1,20,G507
2594,1598,1590,1500,1,NA,29,G0
2595,1598,1590,1500,1,1,37,B7
2596,1598,1590,1500,1,1,19,FR11
2597,1598,1590,1500,1,1,37,B14
2598,1598,1590,1500,1,1,38,SWI19
2599,1598,1590,1500,1,0,38,SWI19
2600,1598,1590,1500,1,0,38,SWI19
2601,1598,1590,1500,1,0,38,SWI19
2602,1598,1590,1500,1,0,47,NE38
2603,1598,1590,1500,1,0,47,NE41
2604,1598,1590,1500,1,1,37,B42
2605,1598,1590,1500,1,0,38,SWI42
2606,1598,1590,1500,1,NA,18,B50
2607,1598,1590,1500,2,2,35,G53
2608,1598,1590,1500,2,NA,40,UK53
2609,1598,1590,1500,1,1,35,G58
2610,1598,1590,1500,15,15,35,G66
2611,1598,1590,1500,1,NA,35,G70
2612,1598,1590,1500,1,1,19,FR76
2613,1598,1590,1500,1,NA,40,UK77
2614,1598,1590,1500,1,0,47,NE84
2615,1598,1590,1500,1,0,47,NE89
2616,1598,1590,1500,1,0,25,UK118
2617,1598,1590,1500,1,0,25,UK136
2618,1598,1590,1500,1,0,25,UK136
2619,1598,1590,1500,1,NA,25,UK138
2620,1598,1590,1500,1,0,25,UK138
2621,1598,1590,1500,1,0,25,UK138
2622,1598,1590,1500,1,1,37,FR139
2623,1598,1590,1500,1,1,37,FR139
2624,1598,1590,1500,1,1,37,FR141
2625,1598,1590,1500,1,1,37,FR143
2626,1598,1590,1500,1,1,37,FR143
2627,1598,1590,1500,1,1,37,FR143
2628,1598,1590,1500,1,1,37,FR143
2629,1598,1590,1500,3,NA,25,UK147
2630,1598,1590,1500,1,0,25,UK152
2631,1598,1590,1500,1,0,25,UK152
2632,1598,1590,1500,1,0,25,UK152
2633,1598,1590,1500,1,0,25,UK152
2634,1598,1590,1500,1,1,19,FR160
2635,1598,1590,1500,1,NA,35,G163
2636,1598,1590,1500,1,0,35,G176
2637,1598,1590,1500,1,1,35,G187
2638,1598,1590,1500,17,11,35,G191
2639,1598,1590,1500,18,15,21,G198
2640,1598,1590,1500,1,1,35,G206
2641,1598,1590,1500,3,NA,16,G224
2642,1598,1590,1500,1,NA,16,G273
2643,1598,1590,1500,18,NA,16,G308
2644,1598,1590,1500,2,2,16,G316
2645,1598,1590,1500,1,NA,39,G435
2646,1598,1590,1500,1,NA,39,G435
2647,1598,1590,1500,1,NA,39,G441
2648,1598,1590,1500,1,NA,39,G441
2649,1598,1590,1500,1,NA,39,G441
2650,1598,1590,1500,1,NA,39,G441
2651,1598,1590,1500,1,NA,39,G441
2652,1598,1590,1500,1,NA,39,G441
2653,1598,1590,1500,1,NA,39,G441
2654,1598,1590,1500,1,NA,39,G446
2655,1598,1590,1500,1,0,20,G501
2656,1598,1590,1500,1,0,20,G506
2657,1599,1590,1500,1,NA,29,G0
2658,1599,1590,1500,6,NA,35,G6
2659,1599,1590,1500,1,1,37,B14
2660,1599,1590,1500,18,18,35,G17
2661,1599,1590,1500,2,NA,35,G18
2662,1599,1590,1500,1,0,38,SWI19
2663,1599,1590,1500,1,0,38,SWI19
2664,1599,1590,1500,1,0,38,SWI19
2665,1599,1590,1500,1,1,38,SWI19
2666,1599,1590,1500,1,1,38,SWI19
2667,1599,1590,1500,1,0,38,SWI19
2668,1599,1590,1500,1,0,38,SWI19
2669,1599,1590,1500,1,0,38,SWI19
2670,1599,1590,1500,1,0,38,SWI19
2671,1599,1590,1500,1,0,38,SWI19
2672,1599,1590,1500,1,1,37,B29
2673,1599,1590,1500,2,0,47,NE38
2674,1599,1590,1500,1,0,38,SWI39
2675,1599,1590,1500,1,0,38,SWI39
2676,1599,1590,1500,1,1,37,B42
2677,1599,1590,1500,1,1,37,B42
2678,1599,1590,1500,6,6,35,G44
2679,1599,1590,1500,1,NA,35,G45
2680,1599,1590,1500,1,0,38,FR52
2681,1599,1590,1500,1,0,38,FR52
2682,1599,1590,1500,1,0,38,FR52
2683,1599,1590,1500,1,1,19,FR58
2684,1599,1590,1500,1,1,38,FR58
2685,1599,1590,1500,1,0,38,FR58
2686,1599,1590,1500,1,0,38,FR58
2687,1599,1590,1500,1,1,18,B77
2688,1599,1590,1500,1,1,40,UK83
2689,1599,1590,1500,2,1,35,G85
2690,1599,1590,1500,3,1,40,UK93
2691,1599,1590,1500,1,NA,18,B94
2692,1599,1590,1500,1,0,18,B94
2693,1599,1590,1500,1,NA,35,G114
2694,1599,1590,1500,1,NA,25,UK136
2695,1599,1590,1500,1,1,37,FR143
2696,1599,1590,1500,1,1,37,FR143
2697,1599,1590,1500,1,1,37,FR143
2698,1599,1590,1500,1,1,37,FR143
2699,1599,1590,1500,1,1,37,FR143
2700,1599,1590,1500,1,1,37,FR143
2701,1599,1590,1500,1,1,25,UK158
2702,1599,1590,1500,27,22,21,G198
2703,1599,1590,1500,10,10,35,G206
2704,1599,1590,1500,3,NA,16,G224
2705,1599,1590,1500,1,NA,16,G230
2706,1599,1590,1500,1,NA,16,G246
2707,1599,1590,1500,1,NA,16,G308
2708,1599,1590,1500,1,NA,39,G438
2709,1599,1590,1500,1,NA,39,G438
2710,1599,1590,1500,1,NA,39,G438
2711,1599,1590,1500,1,NA,39,G441
2712,1599,1590,1500,1,NA,39,G441
2713,1599,1590,1500,1,NA,39,G441
2714,1599,1590,1500,1,NA,39,G441
2715,1599,1590,1500,1,NA,39,G441
2716,1599,1590,1500,1,NA,39,G441
2717,1599,1590,1500,1,NA,39,G441
2718,1599,1590,1500,1,NA,39,G444
2719,1599,1590,1500,1,NA,39,G444
2720,1599,1590,1500,1,NA,39,G452
2721,1599,1590,1500,1,NA,39,G452
2722,1599,1590,1500,5,5,20,G494
2723,1600,1600,1600,7,NA,29,G0
2724,1600,1600,1600,1,0,38,SWI19
2725,1600,1600,1600,1,0,38,SWI34
2726,1600,1600,1600,7,7,35,G41
2727,1600,1600,1600,2,0,35,G42
2728,1600,1600,1600,1,1,37,B42
2729,1600,1600,1600,1,1,37,B42
2730,1600,1600,1600,1,0,38,SWI42
2731,1600,1600,1600,1,NA,40,UK47
2732,1600,1600,1600,1,NA,35,G58
2733,1600,1600,1600,1,0,38,FR64
2734,1600,1600,1600,1,1,38,FR64
2735,1600,1600,1600,1,NA,40,UK69
2736,1600,1600,1600,1,NA,18,B79
2737,1600,1600,1600,1,NA,35,G79
2738,1600,1600,1600,1,0,18,B89
2739,1600,1600,1600,1,1,18,B91
2740,1600,1600,1600,2,NA,40,UK93
2741,1600,1600,1600,5,NA,35,G111
2742,1600,1600,1600,4,NA,19,FR137
2743,1600,1600,1600,5,4,35,G175
2744,1600,1600,1600,25,25,21,G198
2745,1600,1600,1600,17,17,35,G206
2746,1600,1600,1600,2,0,35,G211
2747,1600,1600,1600,38,1,16,G217
2748,1600,1600,1600,2,NA,16,G224
2749,1600,1600,1600,2,NA,16,G227
2750,1600,1600,1600,1,NA,16,G245
2751,1600,1600,1600,1,1,16,G246
2752,1600,1600,1600,12,NA,16,G308
2753,1600,1600,1600,1,NA,16,G350
2754,1600,1600,1600,2,NA,16,G361
2755,1600,1600,1600,1,NA,39,G438
2756,1600,1600,1600,1,NA,39,G438
2757,1600,1600,1600,1,0,20,G495
2758,1600,1600,1600,2,2,20,G498
2759,1600,1600,1600,51,23,48,G561
2760,1601,1600,1600,1,1,18,B0
2761,1601,1600,1600,2,NA,35,G6
2762,1601,1600,1600,3,NA,35,G6
2763,1601,1600,1600,1,1,37,B6
2764,1601,1600,1600,1,1,37,B14
2765,1601,1600,1600,1,1,37,B14
2766,1601,1600,1600,1,1,37,B14
2767,1601,1600,1600,1,1,37,B14
2768,1601,1600,1600,1,1,37,B14
2769,1601,1600,1600,1,1,37,B14
2770,1601,1600,1600,1,1,37,B14
2771,1601,1600,1600,1,1,37,B14
2772,1601,1600,1600,1,1,38,SWI19
2773,1601,1600,1600,1,0,38,SWI19
2774,1601,1600,1600,1,0,38,SWI19
2775,1601,1600,1600,2,0,47,NE38
2776,1601,1600,1600,1,0,38,SWI39
2777,1601,1600,1600,1,0,38,SWI39
2778,1601,1600,1600,1,0,38,SWI39
2779,1601,1600,1600,1,0,38,SWI39
2780,1601,1600,1600,1,0,38,SWI41
2781,1601,1600,1600,5,3,35,G42
2782,1601,1600,1600,1,1,37,B42
2783,1601,1600,1600,1,1,37,B42
2784,1601,1600,1600,1,1,18,B50
2785,1601,1600,1600,1,1,18,B50
2786,1601,1600,1600,1,0,38,FR52
2787,1601,1600,1600,1,0,38,FR52
2788,1601,1600,1600,11,11,35,G58
2789,1601,1600,1600,1,0,24,NE67
2790,1601,1600,1600,1,NA,18,B75
2791,1601,1600,1600,1,1,18,B76
2792,1601,1600,1600,1,NA,18,B76
2793,1601,1600,1600,1,1,18,B76
2794,1601,1600,1600,1,1,18,B76
2795,1601,1600,1600,1,0,18,B77
2796,1601,1600,1600,1,NA,40,UK78
2797,1601,1600,1600,1,1,18,B81
2798,1601,1600,1600,1,NA,40,UK83
2799,1601,1600,1600,1,NA,18,B88
2800,1601,1600,1600,1,0,18,B88
2801,1601,1600,1600,1,NA,18,B88
2802,1601,1600,1600,1,1,18,B91
2803,1601,1600,1600,1,1,18,B91
2804,1601,1600,1600,1,1,18,B91
2805,1601,1600,1600,1,NA,18,B91
2806,1601,1600,1600,1,1,18,B96
2807,1601,1600,1600,2,NA,40,UK112
2808,1601,1600,1600,1,0,35,G114
2809,1601,1600,1600,2,2,35,G142
2810,1601,1600,1600,2,2,35,G143
2811,1601,1600,1600,7,7,35,G143
2812,1601,1600,1600,2,2,35,G146
2813,1601,1600,1600,1,NA,25,UK147
2814,1601,1600,1600,1,NA,25,UK147
2815,1601,1600,1600,1,0,25,UK152
2816,1601,1600,1600,1,NA,25,UK158
2817,1601,1600,1600,2,NA,35,G160
2818,1601,1600,1600,18,15,21,G198
2819,1601,1600,1600,15,15,35,G206
2820,1601,1600,1600,10,NA,16,G217
2821,1601,1600,1600,2,NA,16,G278
2822,1601,1600,1600,1,NA,16,G290
2823,1601,1600,1600,2,NA,16,G361
2824,1601,1600,1600,1,NA,39,G437
2825,1601,1600,1600,1,NA,39,G437
2826,1601,1600,1600,1,NA,39,G452
2827,1601,1600,1600,2,0,20,G495
2828,1601,1600,1600,3,2,20,G503
2829,1601,1600,1600,1,1,20,G513
2830,1601,1600,1600,1,NA,35,G538
2831,1601,1600,1600,1,NA,16,B75
2832,1602,1600,1600,6,NA,29,G0
2833,1602,1600,1600,5,NA,35,G6
2834,1602,1600,1600,1,0,38,SWI19
2835,1602,1600,1600,1,1,37,B28
2836,1602,1600,1600,1,0,38,SWI34
2837,1602,1600,1600,1,NA,40,UK34
2838,1602,1600,1600,1,1,37,B37
2839,1602,1600,1600,1,1,37,B37
2840,1602,1600,1600,1,0,35,G42
2841,1602,1600,1600,1,1,37,B42
2842,1602,1600,1600,1,1,37,B43
2843,1602,1600,1600,1,1,37,B43
2844,1602,1600,1600,1,0,38,FR56
2845,1602,1600,1600,1,0,38,FR58
2846,1602,1600,1600,1,0,38,FR59
2847,1602,1600,1600,1,0,24,NE67
2848,1602,1600,1600,1,NA,40,UK83
2849,1602,1600,1600,1,NA,40,UK83
2850,1602,1600,1600,1,NA,18,B89
2851,1602,1600,1600,1,0,47,NE91
2852,1602,1600,1600,1,NA,35,G117
2853,1602,1600,1600,1,0,35,G124
2854,1602,1600,1600,1,1,37,FR141
2855,1602,1600,1600,1,NA,35,G149
2856,1602,1600,1600,1,NA,35,G164
2857,1602,1600,1600,1,1,35,G206
2858,1602,1600,1600,1,NA,16,G224
2859,1602,1600,1600,1,1,16,G247
2860,1602,1600,1600,1,NA,16,G273
2861,1602,1600,1600,1,NA,16,G292
2862,1602,1600,1600,1,NA,16,G311
2863,1602,1600,1600,1,NA,16,G345
2864,1602,1600,1600,1,NA,16,G350
2865,1602,1600,1600,1,NA,39,G434
2866,1602,1600,1600,1,NA,39,G434
2867,1602,1600,1600,1,NA,39,G435
2868,1602,1600,1600,1,NA,39,G435
2869,1602,1600,1600,1,NA,39,G444
2870,1602,1600,1600,1,0,20,G507
2871,1603,1600,1600,15,NA,29,G0
2872,1603,1600,1600,3,NA,35,G6
2873,1603,1600,1600,1,1,37,B9
2874,1603,1600,1600,1,1,37,B14
2875,1603,1600,1600,13,13,35,G17
2876,1603,1600,1600,1,0,38,SWI19
2877,1603,1600,1600,1,0,38,SWI19
2878,1603,1600,1600,1,0,38,SWI19
2879,1603,1600,1600,1,0,38,SWI19
2880,1603,1600,1600,1,1,37,B23
2881,1603,1600,1600,1,1,37,B28
2882,1603,1600,1600,1,1,37,B30
2883,1603,1600,1600,1,0,38,SWI34
2884,1603,1600,1600,1,0,38,SWI34
2885,1603,1600,1600,1,0,38,SWI34
2886,1603,1600,1600,1,0,38,SWI34
2887,1603,1600,1600,1,0,38,SWI34
2888,1603,1600,1600,1,0,38,SWI34
2889,1603,1600,1600,1,NA,34,IT35
2890,1603,1600,1600,1,1,37,B37
2891,1603,1600,1600,2,2,35,G42
2892,1603,1600,1600,1,1,37,B42
2893,1603,1600,1600,1,1,37,B42
2894,1603,1600,1600,1,1,37,B42
2895,1603,1600,1600,1,1,37,B42
2896,1603,1600,1600,1,1,37,B42
2897,1603,1600,1600,1,NA,35,G44
2898,1603,1600,1600,2,2,35,G44
2899,1603,1600,1600,2,1,35,G58
2900,1603,1600,1600,1,0,38,FR58
2901,1603,1600,1600,2,2,35,G81
2902,1603,1600,1600,1,1,40,UK112
2903,1603,1600,1600,1,1,40,UK112
2904,1603,1600,1600,1,NA,35,G114
2905,1603,1600,1600,1,1,25,UK136
2906,1603,1600,1600,1,NA,19,FR137
2907,1603,1600,1600,1,0,25,UK138
2908,1603,1600,1600,1,0,25,UK138
2909,1603,1600,1600,1,0,25,UK138
2910,1603,1600,1600,1,0,25,UK138
2911,1603,1600,1600,1,0,25,UK138
2912,1603,1600,1600,1,NA,35,G139
2913,1603,1600,1600,1,1,35,G143
2914,1603,1600,1600,1,NA,25,UK144
2915,1603,1600,1600,1,1,37,FR146
2916,1603,1600,1600,1,NA,25,UK157
2917,1603,1600,1600,1,NA,35,G159
2918,1603,1600,1600,1,NA,35,G163
2919,1603,1600,1600,1,1,35,G191
2920,1603,1600,1600,8,7,21,G198
2921,1603,1600,1600,1,NA,42,G198
2922,1603,1600,1600,3,3,35,G203
2923,1603,1600,1600,2,2,35,G205
2924,1603,1600,1600,6,6,35,G206
2925,1603,1600,1600,4,NA,16,G308
2926,1603,1600,1600,20,NA,23,G385
2927,1603,1600,1600,1,1,35,G420
2928,1603,1600,1600,7,3,20,G498
2929,1603,1600,1600,2,2,20,G506
2930,1604,1600,1600,22,NA,29,G0
2931,1604,1600,1600,1,1,37,B10
2932,1604,1600,1600,1,1,37,B14
2933,1604,1600,1600,1,NA,35,G18
2934,1604,1600,1600,1,0,47,NE27
2935,1604,1600,1600,1,1,37,B34
2936,1604,1600,1600,1,1,37,B34
2937,1604,1600,1600,1,1,35,G42
2938,1604,1600,1600,1,0,47,NE43
